New frame
Conqueror: 36 74
Conqueror: 24 74
Conqueror: 44 62
Conqueror: 7 62
Conqueror: 60 114
Conqueror: 7 55
Conqueror: 126 169
Conqueror: 112 169
Conqueror: 87 169
Conqueror: 33 151
Conqueror: 38 108
Conqueror: 19 108
Conqueror: 8 201
Conqueror: 28 67
Conqueror: 19 63
Conqueror: 19 63
Conqueror: 113 163
Conqueror: 31 163
Conqueror: 40 141
Conqueror: 8 85
Conqueror: 33 85
Conqueror: 18 87
Conqueror: 64 111
Conqueror: 26 111
Conqueror: 4 63
Conqueror: 9 35
Conqueror: 19 86
Conqueror: 18 54
Conqueror: 22 54
Conqueror: 28 54
Conqueror: 24 88
Conqueror: 12 88
Conqueror: 4 52
Conqueror: 7 52
Conqueror: 108 116
Conqueror: 9 116
Conqueror: 48 85
Conqueror: 26 78
Conqueror: 9 78
Conqueror: 9 67
Conqueror: 8 54
Conqueror: 30 97
Conqueror: 31 218
Conqueror: 9 218
Conqueror: 4 38
Conqueror: 13 54
Conqueror: 48 60
Conqueror: 10 48
Conqueror: 13 48
Conqueror: 3 54
Conqueror: 3 56
Conqueror: 8 73
Conqueror: 0 73
Conqueror: 56 0
Conqueror: 2 27
Conqueror: 0 27
Conqueror: 0 70
Conqueror: 4 70
Conqueror: 13 0
Conqueror: 141 200
Conqueror: 115 200
Conqueror: 68 200
Conqueror: 31 0
Conqueror: 13 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 17 69
Conqueror: 0 69
Conqueror: 0 56
Conqueror: 3 39
Conqueror: 10 0
Conqueror: 5 0
Conqueror: 0 0
Conqueror: 57 0
Conqueror: 3 0
Conqueror: 42 43
Conqueror: 0 0
Conqueror: 20 64
Conqueror: 49 71
Conqueror: 57 70
Conqueror: 34 64
Conqueror: 48 64
Conqueror: 36 138
Conqueror: 57 81
Conqueror: 15 81
Conqueror: 20 81
Conqueror: 39 67
Conqueror: 36 67
Conqueror: 52 59
Conqueror: 36 59
Conqueror: 49 59
Conqueror: 36 55
Conqueror: 28 59
Conqueror: 47 70
Conqueror: 58 120
Conqueror: 78 151
Conqueror: 57 163
Conqueror: 84 141
Conqueror: 112 141
Conqueror: 53 83
Conqueror: 74 83
Conqueror: 69 139
Conqueror: 72 76
Conqueror: 8 71
Conqueror: 119 133
Conqueror: 136 133
Conqueror: 45 62
Conqueror: 8 62
Conqueror: 53 88
Conqueror: 30 74
Conqueror: 37 74
Conqueror: 25 74
Conqueror: 8 55
Conqueror: 65 114
Conqueror: 132 169
Conqueror: 119 169
Conqueror: 91 169
Conqueror: 36 151
Conqueror: 44 200
Conqueror: 145 200
Conqueror: 119 200
Conqueror: 72 200
Conqueror: 10 201
Conqueror: 40 108
Conqueror: 22 108
Conqueror: 10 85
Conqueror: 34 85
Conqueror: 119 163
Conqueror: 37 163
Conqueror: 20 63
Conqueror: 22 63
Conqueror: 5 63
Conqueror: 30 67
Conqueror: 21 87
Conqueror: 69 111
Conqueror: 31 111
Conqueror: 44 141
Conqueror: 11 35
Conqueror: 22 86
Conqueror: 112 116
Conqueror: 12 116
Conqueror: 5 52
Conqueror: 8 52
Conqueror: 20 54
Conqueror: 24 54
Conqueror: 30 54
Conqueror: 27 88
Conqueror: 14 88
Conqueror: 6 38
Conqueror: 53 85
Conqueror: 31 78
Conqueror: 11 78
Conqueror: 37 218
Conqueror: 12 218
Conqueror: 12 67
Conqueror: 35 97
Conqueror: 17 54
Conqueror: 53 60
Conqueror: 8 54
Conqueror: 8 56
Conqueror: 18 69
Conqueror: 2 69
Conqueror: 2 70
Conqueror: 6 70
Conqueror: 10 56
Conqueror: 4 56
Conqueror: 3 0
Conqueror: 0 73
Conqueror: 26 0
Conqueror: 13 0
Conqueror: 0 0
Conqueror: 12 48
Conqueror: 0 48
Conqueror: 0 39
Conqueror: 0 0
Conqueror: 45 43
Conqueror: 0 89
Conqueror: 31 89
Conqueror: 10 0
Conqueror: 4 27
Conqueror: 5 27
Conqueror: 14 0
Conqueror: 14 0
Conqueror: 10 0
Conqueror: 0 0
Conqueror: 20 64
Conqueror: 50 71
Conqueror: 58 70
Conqueror: 35 64
Conqueror: 49 64
Conqueror: 37 138
Conqueror: 58 81
Conqueror: 16 81
Conqueror: 20 81
Conqueror: 40 67
Conqueror: 37 67
Conqueror: 53 59
Conqueror: 37 59
Conqueror: 50 59
Conqueror: 37 55
Conqueror: 29 59
Conqueror: 48 70
Conqueror: 60 120
Conqueror: 80 151
Conqueror: 59 163
Conqueror: 87 141
Conqueror: 116 141
Conqueror: 55 83
Conqueror: 76 83
Conqueror: 9 71
Conqueror: 74 139
Conqueror: 46 62
Conqueror: 9 62
Conqueror: 74 76
Conqueror: 32 74
Conqueror: 38 74
Conqueror: 26 74
Conqueror: 9 55
Conqueror: 55 88
Conqueror: 48 200
Conqueror: 149 200
Conqueror: 123 200
Conqueror: 76 200
Conqueror: 39 151
Conqueror: 12 201
Conqueror: 12 85
Conqueror: 35 85
Conqueror: 42 108
Conqueror: 25 108
Conqueror: 125 163
Conqueror: 43 163
Conqueror: 6 63
Conqueror: 21 63
Conqueror: 25 63
Conqueror: 74 111
Conqueror: 36 111
Conqueror: 13 35
Conqueror: 24 87
Conqueror: 116 116
Conqueror: 15 116
Conqueror: 32 67
Conqueror: 48 141
Conqueror: 6 52
Conqueror: 9 52
Conqueror: 25 86
Conqueror: 8 38
Conqueror: 22 54
Conqueror: 26 54
Conqueror: 32 54
Conqueror: 43 218
Conqueror: 15 218
Conqueror: 36 78
Conqueror: 13 78
Conqueror: 15 67
Conqueror: 58 85
Conqueror: 21 54
Conqueror: 40 97
Conqueror: 19 69
Conqueror: 4 69
Conqueror: 58 60
Conqueror: 13 54
Conqueror: 4 70
Conqueror: 8 70
Conqueror: 13 56
Conqueror: 10 54
Conqueror: 28 73
Conqueror: 1 73
Conqueror: 2 89
Conqueror: 33 89
Conqueror: 3 114
Conqueror: 70 114
Conqueror: 14 48
Conqueror: 4 48
Conqueror: 138 169
Conqueror: 126 169
Conqueror: 3 169
Conqueror: 95 169
Conqueror: 0 0
Conqueror: 4 0
Conqueror: 13 0
Conqueror: 0 56
Conqueror: 8 56
Conqueror: 6 27
Conqueror: 10 27
Conqueror: 3 0
Conqueror: 2 0
Conqueror: 26 0
Conqueror: 0 0
Conqueror: 10 0
Conqueror: 30 88
Conqueror: 0 88
Conqueror: 28 45
Conqueror: 20 64
Conqueror: 51 71
Conqueror: 59 70
Conqueror: 36 64
Conqueror: 50 64
Conqueror: 17 81
Conqueror: 20 81
Conqueror: 38 138
Conqueror: 59 81
Conqueror: 41 67
Conqueror: 38 67
Conqueror: 54 59
Conqueror: 38 59
Conqueror: 51 59
Conqueror: 38 55
Conqueror: 30 59
Conqueror: 49 70
Conqueror: 62 120
Conqueror: 82 151
Conqueror: 61 163
Conqueror: 10 71
Conqueror: 47 62
Conqueror: 10 62
Conqueror: 57 83
Conqueror: 78 83
Conqueror: 79 139
Conqueror: 76 76
Conqueror: 10 55
Conqueror: 34 74
Conqueror: 39 74
Conqueror: 27 74
Conqueror: 57 88
Conqueror: 14 201
Conqueror: 52 200
Conqueror: 153 200
Conqueror: 127 200
Conqueror: 80 200
Conqueror: 42 151
Conqueror: 14 85
Conqueror: 36 85
Conqueror: 44 108
Conqueror: 28 108
Conqueror: 131 163
Conqueror: 49 163
Conqueror: 7 63
Conqueror: 22 63
Conqueror: 28 63
Conqueror: 79 111
Conqueror: 41 111
Conqueror: 15 35
Conqueror: 27 87
Conqueror: 7 52
Conqueror: 10 52
Conqueror: 34 67
Conqueror: 52 141
Conqueror: 10 38
Conqueror: 28 86
Conqueror: 49 218
Conqueror: 18 218
Conqueror: 24 54
Conqueror: 28 54
Conqueror: 34 54
Conqueror: 41 78
Conqueror: 15 78
Conqueror: 18 67
Conqueror: 20 69
Conqueror: 6 69
Conqueror: 63 85
Conqueror: 25 54
Conqueror: 45 97
Conqueror: 6 70
Conqueror: 10 70
Conqueror: 29 73
Conqueror: 2 73
Conqueror: 4 89
Conqueror: 35 89
Conqueror: 18 54
Conqueror: 7 114
Conqueror: 75 114
Conqueror: 18 56
Conqueror: 144 169
Conqueror: 133 169
Conqueror: 7 169
Conqueror: 99 169
Conqueror: 63 60
Conqueror: 4 56
Conqueror: 12 56
Conqueror: 16 48
Conqueror: 0 48
Conqueror: 0 0
Conqueror: 17 0
Conqueror: 3 0
Conqueror: 90 141
Conqueror: 0 141
Conqueror: 8 27
Conqueror: 15 27
Conqueror: 29 45
Conqueror: 5 0
Conqueror: 15 0
Conqueror: 36 0
Conqueror: 33 88
Conqueror: 2 88
Conqueror: 0 39
Conqueror: 0 0
Conqueror: 18 0
Conqueror: 15 0
Conqueror: 4 0
Conqueror: 20 64
Conqueror: 52 71
Conqueror: 60 70
Conqueror: 37 64
Conqueror: 51 64
Conqueror: 18 81
Conqueror: 20 81
Conqueror: 39 138
Conqueror: 60 81
Conqueror: 42 67
Conqueror: 39 67
Conqueror: 55 59
Conqueror: 39 59
Conqueror: 52 59
Conqueror: 39 55
Conqueror: 31 59
Conqueror: 50 70
Conqueror: 64 120
Conqueror: 84 151
Conqueror: 63 163
Conqueror: 11 71
Conqueror: 48 62
Conqueror: 11 62
Conqueror: 59 83
Conqueror: 80 83
Conqueror: 84 139
Conqueror: 11 55
Conqueror: 36 74
Conqueror: 40 74
Conqueror: 28 74
Conqueror: 59 88
Conqueror: 16 201
Conqueror: 56 200
Conqueror: 157 200
Conqueror: 131 200
Conqueror: 84 200
Conqueror: 16 85
Conqueror: 37 85
Conqueror: 45 151
Conqueror: 46 108
Conqueror: 31 108
Conqueror: 137 163
Conqueror: 55 163
Conqueror: 8 63
Conqueror: 23 63
Conqueror: 31 63
Conqueror: 84 111
Conqueror: 46 111
Conqueror: 18 174
Conqueror: 17 35
Conqueror: 8 52
Conqueror: 11 52
Conqueror: 30 87
Conqueror: 12 38
Conqueror: 18 119
Conqueror: 56 141
Conqueror: 55 218
Conqueror: 21 218
Conqueror: 36 67
Conqueror: 31 86
Conqueror: 46 78
Conqueror: 17 78
Conqueror: 26 54
Conqueror: 30 54
Conqueror: 36 54
Conqueror: 21 69
Conqueror: 8 69
Conqueror: 30 73
Conqueror: 3 73
Conqueror: 29 54
Conqueror: 8 70
Conqueror: 12 70
Conqueror: 11 114
Conqueror: 80 114
Conqueror: 150 169
Conqueror: 140 169
Conqueror: 11 169
Conqueror: 103 169
Conqueror: 23 54
Conqueror: 23 56
Conqueror: 3 97
Conqueror: 50 97
Conqueror: 3 48
Conqueror: 3 39
Conqueror: 51 0
Conqueror: 4 0
Conqueror: 3 39
Conqueror: 0 0
Conqueror: 0 85
Conqueror: 0 0
Conqueror: 15 0
Conqueror: 18 48
Conqueror: 4 48
Conqueror: 20 0
Conqueror: 16 56
Conqueror: 30 45
Conqueror: 4 0
Conqueror: 93 141
Conqueror: 0 141
Conqueror: 3 0
Conqueror: 10 27
Conqueror: 0 27
Conqueror: 0 67
Conqueror: 36 88
Conqueror: 4 88
Conqueror: 15 0
Conqueror: 6 89
Conqueror: 37 89
Conqueror: 20 64
Conqueror: 53 71
Conqueror: 38 64
Conqueror: 61 70
Conqueror: 19 81
Conqueror: 20 81
Conqueror: 52 64
Conqueror: 40 138
Conqueror: 61 81
Conqueror: 56 59
Conqueror: 40 59
Conqueror: 53 59
Conqueror: 43 67
Conqueror: 40 67
Conqueror: 40 55
Conqueror: 32 59
Conqueror: 51 70
Conqueror: 66 120
Conqueror: 86 151
Conqueror: 65 163
Conqueror: 12 71
Conqueror: 49 62
Conqueror: 12 62
Conqueror: 89 139
Conqueror: 61 83
Conqueror: 82 83
Conqueror: 12 55
Conqueror: 38 74
Conqueror: 41 74
Conqueror: 29 74
Conqueror: 18 201
Conqueror: 61 88
Conqueror: 60 200
Conqueror: 161 200
Conqueror: 135 200
Conqueror: 88 200
Conqueror: 18 85
Conqueror: 38 85
Conqueror: 48 151
Conqueror: 48 108
Conqueror: 34 108
Conqueror: 143 163
Conqueror: 61 163
Conqueror: 9 63
Conqueror: 21 174
Conqueror: 89 111
Conqueror: 51 111
Conqueror: 24 63
Conqueror: 34 63
Conqueror: 9 52
Conqueror: 12 52
Conqueror: 19 35
Conqueror: 14 38
Conqueror: 21 119
Conqueror: 33 87
Conqueror: 61 218
Conqueror: 24 218
Conqueror: 60 141
Conqueror: 22 69
Conqueror: 10 69
Conqueror: 34 86
Conqueror: 38 67
Conqueror: 51 78
Conqueror: 19 78
Conqueror: 28 54
Conqueror: 32 54
Conqueror: 38 54
Conqueror: 31 73
Conqueror: 4 73
Conqueror: 10 70
Conqueror: 14 70
Conqueror: 15 114
Conqueror: 85 114
Conqueror: 156 169
Conqueror: 147 169
Conqueror: 15 169
Conqueror: 107 169
Conqueror: 33 54
Conqueror: 28 54
Conqueror: 28 56
Conqueror: 15 56
Conqueror: 20 56
Conqueror: 12 97
Conqueror: 55 97
Conqueror: 96 141
Conqueror: 4 141
Conqueror: 31 45
Conqueror: 3 67
Conqueror: 5 85
Conqueror: 12 48
Conqueror: 12 39
Conqueror: 3 0
Conqueror: 0 0
Conqueror: 8 89
Conqueror: 39 89
Conqueror: 0 89
Conqueror: 10 0
Conqueror: 3 0
Conqueror: 0 0
Conqueror: 4 0
Conqueror: 15 0
Conqueror: 37 0
Conqueror: 39 88
Conqueror: 6 88
Conqueror: 0 76
Conqueror: 12 27
Conqueror: 5 27
Conqueror: 0 48
Conqueror: 20 48
Conqueror: 9 0
Conqueror: 0 39
Conqueror: 20 64
Conqueror: 54 71
Conqueror: 39 64
Conqueror: 62 70
Conqueror: 20 81
Conqueror: 20 81
Conqueror: 53 64
Conqueror: 41 138
Conqueror: 62 81
Conqueror: 57 59
Conqueror: 41 59
Conqueror: 54 59
Conqueror: 44 67
Conqueror: 41 67
Conqueror: 41 55
Conqueror: 33 59
Conqueror: 52 70
Conqueror: 68 120
Conqueror: 88 151
Conqueror: 13 71
Conqueror: 67 163
Conqueror: 50 62
Conqueror: 13 62
Conqueror: 13 55
Conqueror: 94 139
Conqueror: 63 83
Conqueror: 84 83
Conqueror: 40 74
Conqueror: 42 74
Conqueror: 30 74
Conqueror: 20 201
Conqueror: 63 88
Conqueror: 64 200
Conqueror: 165 200
Conqueror: 139 200
Conqueror: 92 200
Conqueror: 20 85
Conqueror: 39 85
Conqueror: 51 151
Conqueror: 50 108
Conqueror: 37 108
Conqueror: 149 163
Conqueror: 67 163
Conqueror: 10 63
Conqueror: 24 174
Conqueror: 10 52
Conqueror: 13 52
Conqueror: 94 111
Conqueror: 56 111
Conqueror: 25 63
Conqueror: 37 63
Conqueror: 16 38
Conqueror: 21 35
Conqueror: 24 119
Conqueror: 67 218
Conqueror: 27 218
Conqueror: 36 87
Conqueror: 23 69
Conqueror: 12 69
Conqueror: 37 86
Conqueror: 64 141
Conqueror: 32 73
Conqueror: 5 73
Conqueror: 40 67
Conqueror: 56 78
Conqueror: 21 78
Conqueror: 30 54
Conqueror: 34 54
Conqueror: 40 54
Conqueror: 12 70
Conqueror: 16 70
Conqueror: 19 114
Conqueror: 90 114
Conqueror: 162 169
Conqueror: 154 169
Conqueror: 19 169
Conqueror: 111 169
Conqueror: 37 54
Conqueror: 33 54
Conqueror: 33 56
Conqueror: 99 141
Conqueror: 8 141
Conqueror: 6 67
Conqueror: 19 54
Conqueror: 21 97
Conqueror: 60 97
Conqueror: 7 88
Conqueror: 42 88
Conqueror: 8 88
Conqueror: 10 85
Conqueror: 10 89
Conqueror: 41 89
Conqueror: 2 89
Conqueror: 2 76
Conqueror: 21 48
Conqueror: 21 39
Conqueror: 7 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 37 0
Conqueror: 19 0
Conqueror: 3 0
Conqueror: 10 0
Conqueror: 10 0
Conqueror: 0 0
Conqueror: 32 45
Conqueror: 2 48
Conqueror: 22 48
Conqueror: 14 27
Conqueror: 0 56
Conqueror: 24 56
Conqueror: 20 64
Conqueror: 55 71
Conqueror: 40 64
Conqueror: 63 70
Conqueror: 21 81
Conqueror: 20 81
Conqueror: 54 64
Conqueror: 42 138
Conqueror: 63 81
Conqueror: 58 59
Conqueror: 42 59
Conqueror: 55 59
Conqueror: 45 67
Conqueror: 42 67
Conqueror: 42 55
Conqueror: 34 59
Conqueror: 53 70
Conqueror: 70 120
Conqueror: 14 71
Conqueror: 90 151
Conqueror: 69 163
Conqueror: 51 62
Conqueror: 14 62
Conqueror: 14 55
Conqueror: 99 139
Conqueror: 22 201
Conqueror: 42 74
Conqueror: 43 74
Conqueror: 31 74
Conqueror: 22 85
Conqueror: 40 85
Conqueror: 68 200
Conqueror: 169 200
Conqueror: 143 200
Conqueror: 96 200
Conqueror: 65 88
Conqueror: 54 151
Conqueror: 27 174
Conqueror: 155 163
Conqueror: 73 163
Conqueror: 52 108
Conqueror: 40 108
Conqueror: 11 63
Conqueror: 11 52
Conqueror: 14 52
Conqueror: 99 111
Conqueror: 61 111
Conqueror: 18 38
Conqueror: 26 63
Conqueror: 40 63
Conqueror: 27 119
Conqueror: 23 35
Conqueror: 73 218
Conqueror: 30 218
Conqueror: 24 69
Conqueror: 14 69
Conqueror: 33 73
Conqueror: 6 73
Conqueror: 61 78
Conqueror: 23 78
Conqueror: 40 86
Conqueror: 68 141
Conqueror: 42 67
Conqueror: 14 70
Conqueror: 18 70
Conqueror: 32 54
Conqueror: 36 54
Conqueror: 42 54
Conqueror: 23 114
Conqueror: 95 114
Conqueror: 168 169
Conqueror: 161 169
Conqueror: 23 169
Conqueror: 115 169
Conqueror: 41 54
Conqueror: 102 141
Conqueror: 12 141
Conqueror: 38 54
Conqueror: 9 67
Conqueror: 7 45
Conqueror: 33 45
Conqueror: 38 56
Conqueror: 30 97
Conqueror: 65 97
Conqueror: 15 85
Conqueror: 12 89
Conqueror: 43 89
Conqueror: 4 89
Conqueror: 4 76
Conqueror: 56 38
Conqueror: 30 48
Conqueror: 4 56
Conqueror: 28 56
Conqueror: 30 39
Conqueror: 1 87
Conqueror: 1 87
Conqueror: 39 87
Conqueror: 20 0
Conqueror: 7 0
Conqueror: 0 39
Conqueror: 16 0
Conqueror: 16 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 3 0
Conqueror: 45 88
Conqueror: 10 88
Conqueror: 0 0
Conqueror: 0 54
Conqueror: 3 0
Conqueror: 0 0
Conqueror: 4 48
Conqueror: 24 48
Conqueror: 0 27
Conqueror: 20 64
Conqueror: 56 71
Conqueror: 41 64
Conqueror: 64 70
Conqueror: 22 81
Conqueror: 20 81
Conqueror: 55 64
Conqueror: 43 138
Conqueror: 59 59
Conqueror: 43 59
Conqueror: 56 59
Conqueror: 64 81
Conqueror: 46 67
Conqueror: 43 67
Conqueror: 43 55
Conqueror: 35 59
Conqueror: 54 70
Conqueror: 15 71
Conqueror: 72 120
Conqueror: 52 62
Conqueror: 15 62
Conqueror: 71 163
Conqueror: 92 151
Conqueror: 15 55
Conqueror: 104 139
Conqueror: 24 201
Conqueror: 44 74
Conqueror: 44 74
Conqueror: 32 74
Conqueror: 24 85
Conqueror: 41 85
Conqueror: 72 200
Conqueror: 173 200
Conqueror: 147 200
Conqueror: 100 200
Conqueror: 67 88
Conqueror: 30 174
Conqueror: 161 163
Conqueror: 79 163
Conqueror: 12 63
Conqueror: 57 151
Conqueror: 54 108
Conqueror: 43 108
Conqueror: 12 52
Conqueror: 15 52
Conqueror: 104 111
Conqueror: 66 111
Conqueror: 20 38
Conqueror: 79 218
Conqueror: 33 218
Conqueror: 30 119
Conqueror: 25 69
Conqueror: 16 69
Conqueror: 27 63
Conqueror: 43 63
Conqueror: 25 35
Conqueror: 34 73
Conqueror: 7 73
Conqueror: 66 78
Conqueror: 25 78
Conqueror: 43 86
Conqueror: 16 70
Conqueror: 20 70
Conqueror: 72 141
Conqueror: 27 114
Conqueror: 100 114
Conqueror: 174 169
Conqueror: 168 169
Conqueror: 27 169
Conqueror: 119 169
Conqueror: 44 67
Conqueror: 34 54
Conqueror: 38 54
Conqueror: 44 54
Conqueror: 105 141
Conqueror: 16 141
Conqueror: 45 54
Conqueror: 12 67
Conqueror: 43 54
Conqueror: 7 59
Conqueror: 14 89
Conqueror: 45 89
Conqueror: 6 89
Conqueror: 39 97
Conqueror: 70 97
Conqueror: 43 56
Conqueror: 20 85
Conqueror: 6 76
Conqueror: 3 87
Conqueror: 3 87
Conqueror: 42 87
Conqueror: 8 56
Conqueror: 32 56
Conqueror: 39 48
Conqueror: 3 88
Conqueror: 48 88
Conqueror: 12 88
Conqueror: 39 39
Conqueror: 18 31
Conqueror: 18 54
Conqueror: 5 54
Conqueror: 0 0
Conqueror: 23 0
Conqueror: 10 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 5 0
Conqueror: 18 0
Conqueror: 6 48
Conqueror: 26 48
Conqueror: 7 0
Conqueror: 0 0
Conqueror: 0 45
Conqueror: 34 45
Conqueror: 3 39
Conqueror: 30 0
Conqueror: 0 0
Conqueror: 5 27
Conqueror: 3 0
Conqueror: 3 0
Conqueror: 20 64
Conqueror: 57 71
Conqueror: 42 64
Conqueror: 23 81
Conqueror: 20 81
Conqueror: 65 70
Conqueror: 56 64
Conqueror: 44 138
Conqueror: 47 67
Conqueror: 44 67
Conqueror: 65 81
Conqueror: 44 55
Conqueror: 36 59
Conqueror: 55 70
Conqueror: 16 71
Conqueror: 53 62
Conqueror: 16 62
Conqueror: 74 120
Conqueror: 73 163
Conqueror: 94 151
Conqueror: 16 55
Conqueror: 26 201
Conqueror: 109 139
Conqueror: 46 74
Conqueror: 45 74
Conqueror: 33 74
Conqueror: 26 85
Conqueror: 42 85
Conqueror: 76 200
Conqueror: 177 200
Conqueror: 151 200
Conqueror: 104 200
Conqueror: 69 88
Conqueror: 33 174
Conqueror: 167 163
Conqueror: 85 163
Conqueror: 13 52
Conqueror: 16 52
Conqueror: 13 63
Conqueror: 56 108
Conqueror: 46 108
Conqueror: 60 151
Conqueror: 22 38
Conqueror: 109 111
Conqueror: 71 111
Conqueror: 26 69
Conqueror: 18 69
Conqueror: 85 218
Conqueror: 36 218
Conqueror: 33 119
Conqueror: 28 63
Conqueror: 46 63
Conqueror: 35 73
Conqueror: 8 73
Conqueror: 27 35
Conqueror: 71 78
Conqueror: 27 78
Conqueror: 18 70
Conqueror: 22 70
Conqueror: 31 114
Conqueror: 105 114
Conqueror: 46 86
Conqueror: 76 141
Conqueror: 46 67
Conqueror: 36 54
Conqueror: 40 54
Conqueror: 46 54
Conqueror: 108 141
Conqueror: 20 141
Conqueror: 49 54
Conqueror: 15 67
Conqueror: 16 89
Conqueror: 47 89
Conqueror: 8 89
Conqueror: 48 54
Conqueror: 48 56
Conqueror: 25 85
Conqueror: 5 87
Conqueror: 8 76
Conqueror: 5 87
Conqueror: 45 87
Conqueror: 12 56
Conqueror: 36 56
Conqueror: 6 0
Conqueror: 0 39
Conqueror: 10 27
Conqueror: 35 45
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 10 0
Conqueror: 5 0
Conqueror: 0 0
Conqueror: 51 88
Conqueror: 14 88
Conqueror: 0 0
Conqueror: 5 0
Conqueror: 8 48
Conqueror: 28 48
Conqueror: 12 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 44 0
Conqueror: 57 0
Conqueror: 0 0
Conqueror: 75 97
Conqueror: 20 64
Conqueror: 24 81
Conqueror: 20 81
Conqueror: 43 64
Conqueror: 66 70
Conqueror: 101 64
Conqueror: 57 64
Conqueror: 45 138
Conqueror: 48 67
Conqueror: 45 67
Conqueror: 66 81
Conqueror: 37 59
Conqueror: 56 70
Conqueror: 17 71
Conqueror: 54 62
Conqueror: 17 62
Conqueror: 76 120
Conqueror: 75 163
Conqueror: 96 151
Conqueror: 17 55
Conqueror: 28 201
Conqueror: 114 139
Conqueror: 48 74
Conqueror: 46 74
Conqueror: 34 74
Conqueror: 28 85
Conqueror: 43 85
Conqueror: 80 200
Conqueror: 181 200
Conqueror: 155 200
Conqueror: 108 200
Conqueror: 36 174
Conqueror: 71 88
Conqueror: 14 52
Conqueror: 17 52
Conqueror: 14 63
Conqueror: 58 108
Conqueror: 49 108
Conqueror: 27 69
Conqueror: 20 69
Conqueror: 63 151
Conqueror: 91 218
Conqueror: 39 218
Conqueror: 24 38
Conqueror: 114 111
Conqueror: 76 111
Conqueror: 36 119
Conqueror: 36 73
Conqueror: 9 73
Conqueror: 29 63
Conqueror: 49 63
Conqueror: 29 35
Conqueror: 20 70
Conqueror: 24 70
Conqueror: 76 78
Conqueror: 29 78
Conqueror: 111 141
Conqueror: 24 141
Conqueror: 49 86
Conqueror: 80 141
Conqueror: 48 67
Conqueror: 38 54
Conqueror: 42 54
Conqueror: 48 54
Conqueror: 18 89
Conqueror: 49 89
Conqueror: 10 89
Conqueror: 18 67
Conqueror: 53 54
Conqueror: 7 87
Conqueror: 53 54
Conqueror: 7 87
Conqueror: 48 87
Conqueror: 30 85
Conqueror: 10 76
Conqueror: 53 56
Conqueror: 4 202
Conqueror: 35 114
Conqueror: 4 114
Conqueror: 110 114
Conqueror: 0 22
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 55
Conqueror: 0 0
Conqueror: 36 45
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 29
Conqueror: 0 56
Conqueror: 40 56
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 10 48
Conqueror: 30 48
Conqueror: 0 90
Conqueror: 0 71
Conqueror: 0 48
Conqueror: 54 88
Conqueror: 16 88
Conqueror: 0 27
Conqueror: 0 0
Conqueror: 12 54
Conqueror: 0 97
Conqueror: 80 97
Conqueror: 20 64
Conqueror: 25 81
Conqueror: 20 81
Conqueror: 44 64
Conqueror: 67 70
Conqueror: 58 64
Conqueror: 46 138
Conqueror: 49 67
Conqueror: 46 67
Conqueror: 67 81
Conqueror: 38 59
Conqueror: 18 71
Conqueror: 57 70
Conqueror: 55 62
Conqueror: 18 62
Conqueror: 78 120
Conqueror: 77 163
Conqueror: 98 151
Conqueror: 18 55
Conqueror: 30 201
Conqueror: 50 74
Conqueror: 47 74
Conqueror: 35 74
Conqueror: 30 85
Conqueror: 44 85
Conqueror: 84 200
Conqueror: 185 200
Conqueror: 159 200
Conqueror: 112 200
Conqueror: 37 44
Conqueror: 39 174
Conqueror: 15 52
Conqueror: 18 52
Conqueror: 73 88
Conqueror: 15 63
Conqueror: 28 69
Conqueror: 22 69
Conqueror: 60 108
Conqueror: 52 108
Conqueror: 97 218
Conqueror: 42 218
Conqueror: 26 38
Conqueror: 66 151
Conqueror: 37 73
Conqueror: 10 73
Conqueror: 39 119
Conqueror: 30 63
Conqueror: 52 63
Conqueror: 31 35
Conqueror: 22 70
Conqueror: 26 70
Conqueror: 81 78
Conqueror: 31 78
Conqueror: 114 141
Conqueror: 28 141
Conqueror: 52 86
Conqueror: 84 141
Conqueror: 40 54
Conqueror: 44 54
Conqueror: 50 54
Conqueror: 50 67
Conqueror: 20 89
Conqueror: 51 89
Conqueror: 12 89
Conqueror: 21 67
Conqueror: 57 54
Conqueror: 9 87
Conqueror: 9 87
Conqueror: 51 87
Conqueror: 58 54
Conqueror: 35 85
Conqueror: 12 76
Conqueror: 9 202
Conqueror: 39 114
Conqueror: 9 114
Conqueror: 115 114
Conqueror: 1 71
Conqueror: 37 71
Conqueror: 1 55
Conqueror: 37 55
Conqueror: 9 97
Conqueror: 85 97
Conqueror: 10 90
Conqueror: 4 56
Conqueror: 44 56
Conqueror: 3 143
Conqueror: 3 108
Conqueror: 9 48
Conqueror: 10 29
Conqueror: 10 22
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 0 0
Conqueror: 17 54
Conqueror: 0 27
Conqueror: 0 0
